Identificacao_do_veiculo,Codigo_evento,Data_de_Inicio_do_protesto,Cidade,Local,Base_social,Base_social_2,Alvo_protesto,Ocupação/Atividade,Objetivo_1,Objetivo_2,Ambito_do_Protesto,Capilaridade,Unidade_Capilaridade,N_Part,Data_termino_do_protesto,Org,Org_2,Org_3,Tipo_Protesto,Confronto_entre_manifestantes,Depredacao,Presenca_policia,Repressao_policial,Detidos,Feridos,Mortos
20160429FSPA11_1,20160428IDEN01,2016-04-28,São Paulo,ETEC,Estudante,,Gov. Estadual,,Melhoria_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,301,2016-04-28,,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,NM,NM
20160429FSPA11_1,20160428IDEN01,2016-04-28,São Paulo,predio_da_etec,Estudante,,Gov. Estadual,,Melhoria_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,301,2016-04-28,,,,Ocupação de Órgão Público,NM,NM,Sim,Sim,NM,NM,NM
20160429FSPB07_1,20160427OCUP02,2016-04-27,São Paulo,São Paulo,Trabalhadores,,Legislativo,Autônomo/Conta Própria,Contra_Uber,,Local,1,Capitais,3001,2016-04-27,Sindicato dos Taxistas de São Paulo,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160430FSPB03_1,20160428BSHT01,2016-04-28,São Paulo,Centro Paula Souza,Estudante,Trabalhadores,Gov. Estadual,Educação,Melhoria_na_merenda,reajuste_para_os_professores,Local,1,Capitais,3250,,Sindicato dos Professores do Ensino Oficial do Estado de São Paulo,,,Vários,NM,NM,NM,NM,NM,NM,NM
20160501FSPB09_1,20160430TERR01,2016-04-30,Ilha Bela,Ilha Bela,Moradores,,Gov. Municipal,,Protestar_contra_construcao_de_mirante,,Local,1,Cidades,3001,,,,,Abaixo-Assinado,NM,NM,NM,NM,NM,NM,NM
20160501FSPB10_1,20160430IDEN01,2016-04-30,São Paulo,Escola Fernão Dias Paes,Estudante,,Gov. Estadual,,Reivindicam_fim_de_fechamento_de_salas_de_aula,,Local,1,Ocupações,80,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160501FSPB10_2,20160428IDEN01,2016-04-28,São Paulo,Centro Paula Souza,Estudante,,Gov. Estadual,,Melhoria_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160502FSPA04_1,20160501OCUP01,2016-05-01,São Paulo,Vale do Anhangabau,Trabalhadores,,Gov. Federal,Indústria,Defender_impeachment_da_presidente_Dilma,,Local,1,Capitais,100000,2016-05-01,Força Sindical,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160502FSPA05_1,20160501OCUP02,2016-05-01,São Paulo,São Paulo,Trabalhadores,,Gov. Federal,Indústria,Contra_presidente_Dilma,,Local,1,Capitais,500000,2016-05-01,Força Sindical,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160503FSPB01_1,20160428IDEN01,2016-04-28,São Paulo,Centro Paula Souza,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,,,,,Ocupação de Órgão Público,NM,NM,Sim,Sim,Sim,NM,NM
20160504FSPB01_1,20160428IDEN01,2016-04-28,São Paulo,Assembleia Legislativa,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,150,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160505FSPA05_1,20160504NMEN01,2016-05-04,Brasília,Senado,Não Mencionada,,Gov. Federal,,Contra_impeachment_presidente_Dilma,,Local,1,Capitais,99,2016-05-04,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160505FSPB01_1,20160428IDEN01,2016-04-28,São Paulo,Escolas_tecnicas,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160505FSPB04_1,20160428IDEN01,2016-04-28,São Paulo,Assembleia Legislativa,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,50,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160506FSPA07_1,20160505NMEN01,2016-05-05,Brasilia,Supremo Tribunal Federal,Não Mencionada,,Legislativo,,Pedir_afastamento_de_Eduardo_Cunha,,Local,1,Cidades,99,2016-05-05,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160507FSPA06_1,20160506NMEN01,2016-05-06,Brasília,Camara dos Deputados,Não Mencionada,,Legislativo,,Pedir_afastamento_de_Eduardo_Cunha,,Local,1,Cidades,99,2016-05-06,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160507FSPB01_1,20160428IDEN01,2016-04-28,São Paulo,Centro Paula Souza,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-06,,,,Ocupação de Órgão Público,NM,Sim,Sim,Sim,Não,NM,NM
20160507FSPB08_1,20160428IDEN01,2016-04-28,São Paulo,Assembleia Legislativa,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-06,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160509FSPB07_1,20160428IDEN01,2016-04-28,São Paulo,ETESP,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160510FSPA07_1,20160509NMEN01,2016-05-09,Brasilia,Congresso,Não Mencionada,,Legislativo,,contra_impeachment,,Nacional,3,Capitais,99,2016-05-09,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160510FSPA07_1,20160509NMEN01,2016-05-09,Rio de Janeiro,Cinelandia,Não Mencionada,,Legislativo,,contra_impeachment,,Nacional,3,Capitais,99,2016-05-09,Frente Brasil Popular,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160510FSPA07_1,20160509NMEN01,2016-05-09,São Paulo,MASP,Não Mencionada,,Legislativo,,contra_impeachment,,Nacional,3,Capitais,99,2016-05-09,Central Única dos Trabalhadores,União Nacional dos Estudantes,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,NM,NM
20160510FSPA07_2,20160509NMEN02,2016-05-09,Brasília,Congresso,Não Mencionada,,Legislativo,,A_favor_impeachment,Contra_decisão_de_maranhão,Nacional,3,Capitais,99,2016-05-09,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160510FSPA07_2,20160509NMEN02,2016-05-09,São Paulo,FIESP,Não Mencionada,,Legislativo,,A_favor_impeachment,Contra_decisão_de_maranhão,Nacional,3,Capitais,99,2016-05-09,Movimento Brasil Livre,Nas Ruas,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160510FSPA09_1,20160509TERR01,2016-05-09,Duartina,fazenda de amigo de Temer,Sem Terra,,Gov. Federal,,Contra_impeachment_presidente_Dilma,Contra_Temer,Local,1,Ocupações,4000,,Movimento dos Trabalhadores Rurais Sem Terra,,,Ocupação de Terra,NM,Sim,NM,NM,NM,NM,NM
20160510FSPB05_1,20160509OCUP01,2016-05-09,São Paulo,São Paulo,Trabalhadores,,Gov. Municipal,Autônomo/Conta Própria,Pressionar_prefeitura_sobre_aplicativo_uber,,Local,1,Capitais,99,2016-05-09,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160511FSPA01_1,20160428IDEN01,2016-04-28,São Paulo,São Paulo,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-10,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,BA,BA,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,CE,CE,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,MG,MG,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,PA,PA,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,PB,PB,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,PE,PE,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Paralisação,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,RJ,RJ,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,RS,RS,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,NM,NM,NM,NM,NM,NM,NM
20160511FSPA07_1,20160510NMEN01,2016-05-10,São Paulo,São Paulo,Não Mencionada,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,14,Estados,99,2016-05-10,Central Única dos Trabalhadores,Movimento dos Trabalhadores Rurais Sem Terra,Frente Brasil Popular,Bloqueio de Estradas/Piquete,NM,Sim,NM,NM,NM,NM,NM
20160511FSPA09_1,20160510IDEN01,2016-05-10,Brasilia,Aeroporto,Mulheres,,Gov. Federal,,Apoiar_presidente_Dilma,,Local,1,Cidades,73,2016-05-10,,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,Sim,NM,NM
20160511FSPB01_1,20160510OCUP01,2016-05-10,São Paulo,Tunel Joao Paulo Segundo,Trabalhadores,,Gov. Municipal,Autônomo/Conta Própria,contra_a_regulamentacao_de_Haddad_para_aplicativo_uber,,Local,1,Capitais,99,2016-05-10,,,,Bloqueio de Estradas/Piquete,Sim,Sim,NM,NM,NM,NM,NM
20160511FSPB03_1,20160428IDEN01,2016-04-28,São Paulo,São Paulo,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-10,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160512FSPA12_1,20160511NMEN01,2016-05-11,Brasília,Congresso_Nacional,Não Mencionada,,Legislativo,,A_favor_impeachment,,Nacional,2,Cidades,4300,2016-05-11,,,,Passeata/Marcha/Ato,Sim,NM,Não,Não,NM,Não,NM
20160512FSPA12_1,20160511NMEN01,2016-05-11,São Paulo,FIESP,Não Mencionada,,Legislativo,,A_favor_impeachment,,Nacional,2,Cidades,4300,2016-05-11,Nas Ruas,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160512FSPA12_2,20160511NMEN02,2016-05-11,Brasília,Congresso_Nacional,Não Mencionada,,Legislativo,,Contra_impeachment,,Nacional,2,Cidades,1300,2016-05-11,Mulheres contra o impeachment,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,Sim,Sim,NM
20160512FSPA12_2,20160511NMEN02,2016-05-11,São Paulo,MASP,Não Mencionada,,Legislativo,,Contra_impeachment,,Nacional,2,Cidades,1300,2016-05-11,,,,Passeata/Marcha/Ato,Sim,NM,Sim,Sim,Sim,NM,NM
20160513FSPA18_1,20160512TERR01,2016-05-12,Brasília,Praca dos Tres Poderes,Sem Teto,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,4,Capitais,16250,2016-05-12,Movimento dos Trabalhadores Sem Teto,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160513FSPA18_1,20160512TERR01,2016-05-12,CE,diretorio do PMDB,Sem Teto,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,4,Capitais,16250,2016-05-12,Movimento dos Trabalhadores Sem Teto,,,Escracho,NM,NM,NM,NM,NM,NM,NM
20160513FSPA18_1,20160512TERR01,2016-05-12,RJ,diretorio do PMDB,Sem Teto,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,4,Capitais,16250,2016-05-12,Movimento dos Trabalhadores Sem Teto,,,Escracho,NM,NM,NM,NM,NM,NM,NM
20160513FSPA18_1,20160512TERR01,2016-05-12,São Paulo,Avenida Paulista,Sem Teto,,Gov. Federal,,Apoiar_presidente_Dilma,,Nacional,4,Capitais,16250,2016-05-12,Movimento dos Trabalhadores Sem Teto,Levante Popular da Juventude,,Vários,NM,Sim,Sim,NM,NM,NM,NM
20160514FSPA12_1,20160513IDEN01,2016-05-13,São Paulo,Largo São Francisco,Estudante,,Personalidades/Indivíduos Públicos,,Contra_uma_das_autoras_do_pedido_de_impeachment,,Local,1,Cidades,15,2016-05-13,Comitê São Francisco contra o Golpe,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160514FSPB01_1,20160428IDEN01,2016-04-28,São Paulo,Escolas ocupadas,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-13,,,,Ocupação de Órgão Público,NM,Sim,Sim,Sim,Sim,NM,NM
20160514FSPB03_2,20160410IDEN01,2016-04-10,Rio de Janeiro,Escolas estaduais e escola Mendes de Moraes,Estudante,,Gov. Estadual,,Melhores_condicoes_de_aula,Apoiar_professores,Estadual,70,Ocupações,99,,,,,Ocupação de Órgão Público,Sim,Sim,NM,NM,NM,NM,NM
20160514FSPB03_3,20160428IDEN01,2016-04-28,São Paulo,ETEC Basilides de Godoy,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-12,,,,Ocupação de Órgão Público,Sim,Sim,NM,NM,NM,NM,NM
20160516FSPA01_1,20160515NMEN01,2016-05-15,São Paulo,Rua da Consolacao,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,Apoiar_presidente_Dilma,Local,1,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,Belo Horizonte,Belo Horizonte,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,Brasília,Brasília,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,Curitiba,Curitiba,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,Porto Alegre,Porto Alegre,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,Rio de Janeiro,Rio de Janeiro,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_1,20160515NMEN02,2016-05-15,São Paulo,São Paulo,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Nacional,6,Capitais,99,2016-05-15,,,,Panelaço,NM,NM,NM,NM,NM,NM,NM
20160516FSPA05_2,20160515NMEN03,2016-05-15,São Paulo,São Paulo,Não Mencionada,,Gov. Federal,,Contra_presidente_Dilma,,Local,1,Capitais,10000,2016-05-15,Nas Ruas,,,Passeata/Marcha/Ato,Sim,NM,NM,NM,NM,NM,NM
20160516FSPA05_3,20160515IDEN01,2016-05-15,São Paulo,São Paulo,Mulheres,,Gov. Federal,,Apoiar_presidente_Dilma,,Local,1,Capitais,99,2016-05-15,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160516FSPB08_1,20160428IDEN01,2016-04-28,São Paulo,ETEC Paraisopolis,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-15,,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160517FSPA06_1,20160509TERR01,2016-05-09,Duartina,Fazenda de amigo de Temer,Sem Terra,,Gov. Federal,,Contra_impeachment_presidente_Dilma,Contra_Temer,Local,1,Ocupações,4000,2016-05-16,Movimento dos Trabalhadores Rurais Sem Terra,,,Ocupação de Terra,NM,Sim,NM,NM,NM,NM,NM
20160517FSPB04_1,20160516IDEN01,2016-05-16,PR,PR,Estudante,,Gov. Estadual,,Repasse_em_dia_de_verba_de_autonomia_das_escolas_e_ensino_de_qualidade,ensino_de_qualidade,Nacional,2,Capitais,99,,Ocupa Tudo RS,,,Greve de Categoria,NM,NM,NM,NM,NM,NM,NM
20160517FSPB04_2,20160516OCUP02,2016-05-16,RS,RS,Trabalhadores,,Gov. Estadual,Educação,Reajuste_salarial,,Estadual,1,Estados,99,,Sindicato dos Trabalhadores em Educação do Rio Grande do Sul,,,Greve de Categoria,NM,NM,NM,NM,NM,NM,NM
20160518FSPA06_1,20160517NMEN01,2016-05-17,São Paulo,Avenida Paulista,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Capitais,8000,2016-05-17,União Nacional dos Estudantes,Levante Popular da Juventude,União da Juventude Socialista,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160519FSPB01_1,20160518OCUP01,2016-05-18,São Paulo,São Paulo,Trabalhadores,,Patronato,Transporte,Reajuste_salarial,,Local,1,Capitais,99,2016-05-18,Sindicato dos Condutores de São Paulo,Sindicato dos Motoristas e Cobradores de São Paulo,,Paralisação,NM,NM,NM,NM,NM,NM,NM
20160519FSPB08_1,20160518IDEN02,2016-05-18,São Paulo,Centro,Estudante,,Gov. Estadual,,Contra_reintegracao_de_posse_realizada_sem_aval_da_justica,,Local,1,Capitais,2000,2016-05-18,,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,Sim,Sim,NM
20160519FSPB08_2,20160428IDEN01,2016-04-28,São Paulo,São Paulo,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,2016-05-17,,,,Passeata/Marcha/Ato,nm,NM,NM,NM,NM,NM,NM
20160520FSPB03_1,20160518NMEN01,2016-05-18,São Paulo,São Paulo,Não Mencionada,,Gov. Estadual,,Sobre_medidas_na_educacao,,Local,1,Capitais,99,2016-05-18,,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,Sim,NM
20160520FSPB05_1,20160519OCUP01,2016-05-19,São Paulo,Terminais de onibus,Trabalhadores,,Patronato,Comércio e Serviço,Reajuste_salarial,,Local,1,Capitais,99,2016-05-19,Sindicato dos Condutores de São Paulo,Sindicato dos Motoristas e Cobradores de São Paulo,,Paralisação,NM,NM,NM,NM,NM,NM,NM
20160522FSPB10_1,20160521NMEN01,2016-05-21,São Paulo,Praca Julio Prestes,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Capitais,99,2016-05-21,Frente Brasil Popular,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160523FSPA06_1,20160522NMEN01,2016-05-22,São Paulo,Alto de Pinheiro,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Bairros,150,2016-05-22,Frente Povo sem Medo,,,Ocupação de Espaço Público,NM,NM,Sim,Sim,NM,Sim,NM
20160523FSPA06_2,20160522NMEN02,2016-05-22,São Paulo,São Paulo,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Capitais,17500,2016-05-22,Frente Povo sem Medo,,,Passeata/Marcha/Ato,Não,Não,Sim,Não,NM,Não,Não
20160524FSPA08_1,20160523NMEN01,2016-05-23,São Paulo,Alto de Pinheiro,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Bairros,50,2016-05-23,Frente Povo sem Medo,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,NM,NM
20160524FSPA08_2,20160523NMEN02,2016-05-23,São Paulo,São Paulo,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Capitais,99,2016-05-23,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160524FSPA08_3,20160523NMEN03,2016-05-23,Duartina,Fazenda de amigo de Temer,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Ocupações,99,,Frente Nacional de Lutas,,,Ocupação de Terra,NM,NM,NM,NM,NM,NM,NM
20160524FSPA08_4,20160522NMEN01,2016-05-22,São Paulo,São Paulo,Não Mencionada,,Personalidades/Indivíduos Públicos,,Contra_Temer,,Local,1,Bairros,150,2016-05-22,,,,Passeata/Marcha/Ato,NM,NM,Sim,NM,nm,NM,NM
20160525FSPB01_1,20160524OCUP01,2016-05-24,São Paulo,Avenida Paulista,Trabalhadores,,Gov. Estadual,Comércio e Serviço,Melhor_estrutura_para_oferecer_servicos,reajuste_salarial,Local,1,Capitais,99,2016-05-24,Sindicato dos Trabalhadores da Fundação Casa,,,Greve de Categoria,NM,NM,NM,NM,NM,NM,NM
20160526FSPB04_1,20160516IDEN01,2016-05-16,Porto Alegre,Porto Alegre,Estudante,,Gov. Estadual,,Repasse_em_dia_de_verba_de_autonomia_das_escolas,ensino_de_qualidade,Nacional,2,Capitais,99,,Ocupa Tudo RS,,,Ocupação de Órgão Público,NM,NM,NM,NM,NM,NM,NM
20160527FSPA06_1,20160526IDEN01,2016-05-26,São Paulo,São Paulo,Religiosos,,Outros Grupos da Sociedade,,24ª Marcha para Jesus,,Local,1,Capitais,3000000,2016-05-26,Marcha Para Jesus,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160527FSPB04_1,20160428IDEN01,2016-04-28,São Paulo,Zona Norte,Estudante,,Gov. Estadual,,Melhora_na_merenda,Contra_mafia_da_merenda_de_sp,Estadual,12,Ocupações,99,,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160528FSPA08_1,20160313NMEN01,2016-03-13,São Paulo,São Paulo,Não Mencionada,,Gov. Federal,,Defender_impeachment_da_presidente_Dilma,,Nacional,121,Cidades,99,2016-03-13,Movimento Brasil Livre,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160529FSPA12_1,20160528NMEN01,2016-05-28,PB,Tribunal de Contas,Não Mencionada,,Judiciário,,Contra_Sergio_Moro,,Local,1,Capitais,100,2016-05-28,Levante Popular da Juventude,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160530FSPB07_1,20160529IDEN01,2016-05-29,Brasília,Supremo Tribunal Federal,Mulheres,,Outros Grupos da Sociedade,,Fim_da_violencia_contra_a_mulher,,Local,1,Capitais,1500,2016-05-29,,,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,NM,NM
20160530FSPB08_1,20160529IDEN02,2016-05-29,São Paulo,Avenida Paulista,LGBT,,Outros Grupos da Sociedade,,20_Parada_Orgulho_LGBT,Fora_Temer,Local,1,Capitais,99,2016-05-29,"Associação da Parada do Orgulho LGBT_x000D_
Associação da Parada do Orgulho LGBT _x000D_
_x000D_
Associação da Parada do Orgulho LGBT _x000D_
_x000D_
Associação da Parada do Orgulho LGBT",,,Passeata/Marcha/Ato,NM,NM,Sim,Sim,NM,Sim,NM
20160531FSPA04_1,20160530OCUP01,2016-05-30,Brasília,Brasília,Trabalhadores,,Personalidades/Indivíduos Públicos,Administração Pública,Demissao_de_fabiano_silveira,Contratacao_para_recompor_a_equipe,Local,1,Capitais,99,2016-05-30,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160531FSPA05_1,20160530IDEN02,2016-05-30,São Paulo,Largo São Francisco,Estudante,,Personalidades/Indivíduos Públicos,,Contra_o_ministro_da_justica_Alexandre_Moraes,,Local,1,Capitais,99,2016-05-30,Comitê São Francisco contra o Golpe,,,Escracho,NM,NM,NM,NM,NM,NM,NM
20160531FSPB05_1,20160513BSHT01,2016-05-13,São Paulo,Avenida Paulista,Estudante,Trabalhadores,Reitoria/Direção de Escola,Educação,Cotas_raciais,"reajuste_salarial,Apoiar_professores",Local,1,Instituição,99,2016-05-30,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160601FSPC01_1,20160531IDEN01,2016-05-31,Brasília,Camara,Mulheres,,Outros Grupos da Sociedade,,contra_a_cultura_do_estupro,,Local,1,Cidades,99,2016-05-31,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160602FSPA04_1,20160601TERR01,2016-06-01,São Paulo,Predio da presidencia da Republica,Sem Teto,,Gov. Federal,,Contra_Temer,,Local,1,Capitais,99,2016-06-01,Movimento dos Trabalhadores Sem Teto,,,Ocupação de Órgão Público,NM,NM,Sim,Sim,Sim,NM,NM
20160602FSPB01_1,20160530OCUP01,2016-05-30,São Paulo,Hospital Universitario,Trabalhadores,,Gov. Estadual,Saúde,Demissao_de_fabiano_silveira,Contratacao_para_recompor_a_equipe,Local,1,Capitais,99,,,,,Greve de Categoria,NM,NM,NM,NM,NM,NM,NM
20160602FSPB04_1,20160601IDEN01,2016-06-01,Brasília,Brasília,Mulheres,,Outros Grupos da Sociedade,,contra_a_cultura_do_estupro,,Nacional,3,Capitais,99,2016-06-01,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160602FSPB04_1,20160601IDEN01,2016-06-01,Rio de Janeiro,Rio de Janeiro,Mulheres,,Outros Grupos da Sociedade,,contra_a_cultura_do_estupro,,Nacional,3,Capitais,99,2016-06-01,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
20160602FSPB04_1,20160601IDEN01,2016-06-01,São Paulo,São Paulo,Mulheres,,Outros Grupos da Sociedade,,contra_a_cultura_do_estupro,,Nacional,3,Capitais,99,2016-06-01,,,,Passeata/Marcha/Ato,NM,NM,NM,NM,NM,NM,NM
